 20251219	 13:20:46	3848991647	 20251219	 13:21:16	3848991677	5819	385	-0.007	23.221
 20251219	 13:21:46	3848991707	5819	385	-0.006	23.188
 20251219	 13:22:16	3848991737	5819	385	-0.008	23.160
 20251219	 13:22:46	3848991767	5819	385	-0.007	23.131
 20251219	 13:23:16	3848991797	5819	385	-0.007	23.091
 20251219	 13:23:46	3848991827	5819	385	-0.005	23.051
 20251219	 13:24:16	3848991857	5819	385	-0.006	23.020
 20251219	 13:24:46	3848991887	5819	385	-0.006	22.987
 20251219	 13:25:16	3848991917	5819	385	-0.006	22.965
 20251219	 13:25:46	3848991947	5819	385	-0.007	22.940
 20251219	 13:26:16	3848991977	5819	385	-0.005	22.913
 20251219	 13:26:46	3848992007	5819	385	-0.008	22.882
 20251219	 13:27:16	3848992037	5819	385	-0.007	22.860
 20251219	 13:27:46	3848992067	5819	385	-0.007	22.836
 20251219	 13:28:16	3848992097	5819	385	-0.007	22.812
 20251219	 13:28:46	3848992127	5819	385	-0.008	22.796
 20251219	 13:29:16	3848992157	5819	385	-0.006	22.774
 20251219	 13:29:46	3848992187	5819	385	-0.005	22.749
 20251219	 13:30:16	3848992217	5819	385	-0.009	22.734
 20251219	 13:30:46	3848992247	5819	385	-0.007	22.712
 20251219	 13:31:16	3848992277	5819	385	-0.008	22.692
 20251219	 13:31:46	3848992307	5819	385	-0.009	22.671
 20251219	 13:32:16	3848992337	5819	385	-0.007	22.658
 20251219	 13:32:46	3848992367	5819	385	-0.008	22.633
 20251219	 13:33:16	3848992397	5819	385	-0.007	22.623
 20251219	 13:33:46	3848992427	5819	385	-0.008	22.604
 20251219	 13:34:16	3848992457	5819	385	-0.007	22.594
 20251219	 13:34:46	3848992487	5819	385	-0.006	22.577
 20251219	 13:35:16	3848992517	5819	385	-0.008	22.562
 20251219	 13:35:46	3848992547	5819	385	-0.008	22.549
 20251219	 13:36:16	3848992577	5819	385	-0.009	22.535
 20251219	 13:36:46	3848992607	5819	385	-0.008	22.521
 20251219	 13:37:16	3848992637	5819	385	-0.007	22.498
 20251219	 13:37:46	3848992667	5819	385	-0.006	22.489
 20251219	 13:38:16	3848992697	5819	385	-0.007	22.474
 20251219	 13:38:46	3848992727	5819	385	-0.008	22.450
 20251219	 13:39:16	3848992757	5819	385	-0.008	22.443
 20251219	 13:39:46	3848992787	5819	385	-0.007	22.430
 20251219	 13:40:16	3848992817	5819	385	-0.007	22.406
 20251219	 13:40:46	3848992847	5819	385	-0.008	22.396
 20251219	 13:41:16	3848992877	5819	385	-0.007	22.390
 20251219	 13:41:46	3848992907	5819	385	-0.008	22.362
 20251219	 13:42:16	3848992937	5819	385	-0.009	22.357
 20251219	 13:42:46	3848992967	5819	385	-0.008	22.346
 20251219	 13:43:16	3848992997	5819	385	-0.008	22.341
 20251219	 13:43:46	3848993027	5819	385	-0.008	22.334
 20251219	 13:44:16	3848993057	5819	385	-0.008	22.332
 20251219	 13:44:46	3848993087	5819	385	-0.008	22.318
 20251219	 13:45:16	3848993117	5819	385	-0.008	22.306
 20251219	 13:45:46	3848993147	5819	385	-0.008	22.298
 20251219	 13:46:16	3848993177	5819	385	-0.007	22.286
 20251219	 13:46:46	3848993207	5819	385	-0.008	22.273
 20251219	 13:47:16	3848993237	5819	385	-0.008	22.263
 20251219	 13:47:46	3848993267	5819	385	-0.006	22.250
 20251219	 13:48:16	3848993297	5819	385	-0.007	22.240
 20251219	 13:48:46	3848993327	5819	385	-0.008	22.233
 20251219	 13:49:16	3848993357	5819	385	-0.008	22.221
 20251219	 13:49:46	3848993387	5819	385	-0.007	22.213
 20251219	 13:50:16	3848993417	5819	385	-0.008	22.208
 20251219	 13:50:46	3848993447	5819	385	-0.005	22.205
 20251219	 13:51:16	3848993477	5819	385	-0.007	22.191
 20251219	 13:51:46	3848993507	5819	385	-0.006	22.186
 20251219	 13:52:16	3848993537	5819	385	-0.010	22.168
 20251219	 13:52:46	3848993567	5819	385	-0.008	22.150
 20251219	 13:53:16	3848993597	5819	385	-0.009	22.147
 20251219	 13:53:46	3848993627	5819	385	-0.009	22.143
 20251219	 13:54:16	3848993657	5819	385	-0.007	22.132
 20251219	 13:54:46	3848993687	5819	385	-0.009	22.127
